ID_Atendimento;Data_Atendimento;Tipo_Atendimento;Status;Meio_Contato;Tempo_Resolucao_minutos;Avaliacao
2604;2024-07-22 21:47:51;Vendas;Sem Solução;E-mail;7;4
2605;2024-07-13 17:30:28;Cancelamento;Encaminhado;Chat Online;107;3
2606;2024-10-21 08:02:08;Suporte Técnico;Resolvido;WhatsApp;66;5
2607;2024-07-18 11:42:33;Vendas;Pendente;E-mail;51;5
2608;2024-02-08 20:10:43;Cancelamento;Pendente;E-mail;117;5
2609;2024-02-02 08:13:24;Vendas;Sem Solução;WhatsApp;78;1
2610;2024-02-03 07:16:13;Vendas;Encaminhado;WhatsApp;67;2
2611;2023-09-08 21:04:27;Informação;Pendente;Chat Online;118;1
2612;2023-03-10 19:13:48;Informação;Encaminhado;Chat Online;29;4
2613;2024-08-07 17:22:30;Reclamação;Encaminhado;Telefone;112;0
2614;2023-04-12 12:37:14;Vendas;Resolvido;WhatsApp;83;4
2615;2024-10-06 21:26:58;Informação;Sem Solução;Chat Online;28;2
2616;2023-03-07 07:55:00;Suporte Técnico;Pendente;Telefone;1;4
2617;2024-10-19 20:22:58;Cancelamento;Encaminhado;Chat Online;18;1
2618;2024-10-24 19:48:56;Cancelamento;Encaminhado;E-mail;17;0
2619;2024-08-31 03:47:06;Cancelamento;Encaminhado;Telefone;116;2
2620;2023-05-28 17:34:56;Reclamação;Resolvido;WhatsApp;107;5
2621;2023-04-29 21:15:28;Suporte Técnico;Encaminhado;E-mail;65;0
2622;2024-05-09 00:46:01;Cancelamento;Pendente;E-mail;94;5
2623;2023-07-07 01:35:44;Cancelamento;Resolvido;Chat Online;;2
2624;2023-04-25 21:38:53;Reclamação;Pendente;WhatsApp;17;4
2625;2024-04-05 23:17:30;Reclamação;Encaminhado;Chat Online;;4
2626;2024-04-18 12:14:45;Informação;Sem Solução;Chat Online;114;3
2627;2023-11-24 00:20:47;Cancelamento;Pendente;Telefone;116;1
2628;2024-07-18 16:57:25;Reclamação;Resolvido;E-mail;36;3
2629;2024-03-20 03:49:28;Reclamação;Pendente;WhatsApp;;5
2630;2024-05-08 19:48:55;Cancelamento;Encaminhado;WhatsApp;67;1
2631;2023-07-15 06:02:45;Informação;Resolvido;Telefone;40;3
2632;2023-03-31 04:44:27;Vendas;Pendente;WhatsApp;33;2
2633;2024-07-02 13:49:46;Vendas;Resolvido;WhatsApp;113;1
2634;2023-07-21 16:33:39;Suporte Técnico;Pendente;Telefone;112;1
2635;2023-02-21 11:14:30;Vendas;Encaminhado;E-mail;101;0
2636;2024-06-06 08:16:21;Vendas;Encaminhado;Chat Online;11;0
2637;2024-10-06 03:42:18;Suporte Técnico;Resolvido;WhatsApp;106;4
2638;2024-05-13 07:10:43;Reclamação;Sem Solução;WhatsApp;51;3
2639;2024-05-17 20:44:55;Cancelamento;Pendente;E-mail;102;0
2640;2023-10-08 10:05:37;Vendas;Encaminhado;WhatsApp;68;3
2641;2024-09-01 02:58:21;Vendas;Sem Solução;E-mail;62;1
2642;2024-03-10 12:50:26;Cancelamento;Pendente;E-mail;63;0
2643;2023-01-08 03:04:30;Reclamação;Resolvido;Telefone;100;3
2644;2023-05-29 10:05:09;Reclamação;Encaminhado;Chat Online;7;4
2645;2023-04-28 15:59:46;Vendas;Sem Solução;WhatsApp;115;2
2646;2023-08-28 11:50:35;Vendas;Encaminhado;WhatsApp;40;5
2647;2023-09-22 17:29:07;Informação;Sem Solução;E-mail;39;2
2648;2023-03-31 07:27:11;Informação;Sem Solução;Chat Online;65;0
2649;2024-03-03 22:03:02;Reclamação;Resolvido;WhatsApp;12;2
2650;2023-08-29 02:48:12;Cancelamento;Resolvido;Chat Online;41;5
2651;2024-01-05 05:09:27;Suporte Técnico;Encaminhado;WhatsApp;12;2
2652;2023-11-09 10:57:08;Reclamação;Encaminhado;WhatsApp;;3
2653;2024-04-13 01:00:33;Vendas;Encaminhado;WhatsApp;5;3
2654;2024-09-21 01:33:18;Informação;Pendente;Chat Online;18;4
2655;2024-07-24 12:12:29;Informação;Pendente;Telefone;103;0
2656;2024-01-02 11:11:12;Reclamação;Resolvido;WhatsApp;3;3
2657;2024-06-24 22:32:54;Informação;Resolvido;E-mail;24;3
2658;2023-05-14 00:16:13;Cancelamento;Sem Solução;Telefone;88;3
2659;2024-09-20 07:44:12;Vendas;Sem Solução;WhatsApp;64;3
2660;2024-07-11 19:23:00;Suporte Técnico;Encaminhado;Telefone;86;2
2661;2024-08-02 16:02:32;Cancelamento;Encaminhado;Chat Online;;0
2662;2023-10-25 19:21:31;Vendas;Resolvido;Telefone;76;3
2663;2023-08-30 19:28:28;Reclamação;Pendente;Telefone;1;2
2664;2024-09-04 20:46:08;Reclamação;Resolvido;WhatsApp;65;1
2665;2024-01-19 23:06:27;Cancelamento;Resolvido;Telefone;107;0
2666;2024-01-23 17:03:42;Informação;Sem Solução;WhatsApp;98;1
2667;2023-07-25 20:24:53;Informação;Encaminhado;Chat Online;25;2
2668;2024-01-29 00:49:48;Informação;Pendente;Chat Online;100;0
2669;2023-10-31 14:53:53;Reclamação;Resolvido;Chat Online;68;2
2670;2024-11-06 15:51:50;Vendas;Resolvido;WhatsApp;113;3
2671;2023-06-27 03:11:09;Cancelamento;Resolvido;E-mail;10;5
2672;2024-03-10 07:04:58;Suporte Técnico;Encaminhado;WhatsApp;117;1
2673;2023-01-21 19:22:33;Suporte Técnico;Resolvido;WhatsApp;35;0
2674;2023-05-03 17:49:35;Informação;Pendente;Telefone;;2
2675;2024-03-29 16:06:14;Cancelamento;Pendente;Chat Online;56;0
2676;2024-09-19 06:34:10;Suporte Técnico;Sem Solução;E-mail;96;2
2677;2023-07-18 00:08:29;Informação;Pendente;Chat Online;98;2
2678;2023-07-20 00:32:20;Reclamação;Pendente;WhatsApp;81;5
2679;2023-05-17 21:04:24;Reclamação;Resolvido;Telefone;5;2
2680;2023-11-05 19:39:10;Informação;Sem Solução;Chat Online;;1
2681;2024-01-21 15:27:34;Vendas;Resolvido;Telefone;75;4
2682;2023-08-15 12:33:02;Vendas;Sem Solução;E-mail;17;4
2683;2024-11-10 20:23:29;Vendas;Pendente;Telefone;;1
2684;2024-11-21 14:38:17;Reclamação;Resolvido;Telefone;68;2
2685;2023-03-16 22:32:18;Suporte Técnico;Sem Solução;E-mail;71;3
2686;2024-07-20 20:16:31;Informação;Pendente;WhatsApp;40;4
2687;2023-10-15 21:01:48;Vendas;Pendente;Chat Online;80;3
2688;2024-03-08 17:30:55;Cancelamento;Encaminhado;E-mail;20;2
2689;2024-02-25 17:45:04;Reclamação;Pendente;Chat Online;75;0
2690;2024-07-24 04:14:10;Vendas;Resolvido;WhatsApp;45;0
2691;2023-07-24 15:45:11;Reclamação;Sem Solução;Telefone;22;3
2692;2024-08-31 09:07:58;Suporte Técnico;Pendente;Telefone;91;4
2693;2024-02-27 19:53:48;Informação;Sem Solução;Chat Online;16;4
2694;2023-01-23 19:03:17;Suporte Técnico;Pendente;Chat Online;31;2
2695;2023-06-14 12:31:44;Informação;Sem Solução;Chat Online;;2
2696;2023-07-11 01:54:29;Suporte Técnico;Resolvido;Chat Online;97;3
2697;2023-11-24 14:36:30;Suporte Técnico;Encaminhado;WhatsApp;29;4
2698;2024-05-06 22:23:02;Informação;Sem Solução;Chat Online;120;5
2699;2023-12-30 01:22:26;Cancelamento;Pendente;WhatsApp;;4
2700;2024-07-02 05:00:02;Reclamação;Resolvido;E-mail;;1
2701;2024-09-07 20:30:48;Suporte Técnico;Sem Solução;Telefone;39;2
2702;2023-03-05 05:10:53;Reclamação;Sem Solução;Telefone;57;3
2703;2024-04-15 05:24:08;Informação;Resolvido;E-mail;78;1
2704;2023-01-28 03:56:06;Informação;Encaminhado;Telefone;76;2
2705;2023-08-12 18:54:33;Informação;Pendente;E-mail;;1
2706;2023-04-25 10:06:31;Reclamação;Sem Solução;Chat Online;33;1
2707;2023-08-30 07:01:09;Reclamação;Encaminhado;Telefone;24;5
2708;2024-06-20 02:57:57;Cancelamento;Encaminhado;WhatsApp;5;4
2709;2023-08-28 09:07:57;Informação;Pendente;Chat Online;21;2
2710;2024-06-28 11:29:50;Vendas;Sem Solução;E-mail;89;0
2711;2023-11-20 12:37:51;Informação;Pendente;Telefone;118;4
2712;2023-10-20 10:37:08;Cancelamento;Encaminhado;Telefone;99;5
2713;2024-11-17 05:02:47;Reclamação;Pendente;Telefone;73;1
2714;2024-03-16 04:31:58;Informação;Resolvido;Telefone;15;1
2715;2023-05-22 19:33:59;Informação;Pendente;Chat Online;;1
2716;2024-03-04 05:42:27;Reclamação;Pendente;E-mail;91;1
2717;2023-04-18 00:55:16;Informação;Encaminhado;E-mail;29;5
2718;2023-03-29 06:00:15;Vendas;Sem Solução;Chat Online;50;2
2719;2023-01-23 16:02:34;Reclamação;Sem Solução;WhatsApp;112;4
2720;2024-10-04 21:10:57;Cancelamento;Encaminhado;Chat Online;37;0
2721;2024-01-04 00:18:58;Vendas;Resolvido;WhatsApp;109;0
2722;2023-03-17 04:52:01;Vendas;Sem Solução;E-mail;;3
2723;2024-02-11 18:52:58;Cancelamento;Encaminhado;Telefone;;5
2724;2023-03-18 05:32:05;Informação;Sem Solução;Telefone;92;3
2725;2024-01-23 22:47:14;Suporte Técnico;Resolvido;WhatsApp;107;3
2726;2023-07-29 18:11:44;Informação;Resolvido;E-mail;;4
2727;2023-02-10 19:46:49;Vendas;Resolvido;WhatsApp;;5
2728;2023-04-06 16:49:43;Vendas;Sem Solução;Chat Online;38;2
2729;2024-04-20 20:27:47;Informação;Encaminhado;Telefone;19;5
2730;2023-01-10 03:10:07;Cancelamento;Sem Solução;WhatsApp;43;2
2731;2023-08-26 22:42:09;Vendas;Encaminhado;Telefone;60;3
2732;2023-07-28 06:50:37;Informação;Resolvido;Chat Online;27;0
2733;2024-03-10 19:30:10;Suporte Técnico;Sem Solução;Chat Online;88;0
2734;2023-12-01 23:16:38;Vendas;Sem Solução;E-mail;115;3
2735;2023-08-04 02:08:38;Suporte Técnico;Pendente;Chat Online;;1
2736;2024-02-19 09:14:25;Reclamação;Pendente;Telefone;1;1
2737;2024-02-12 05:51:43;Vendas;Sem Solução;Chat Online;106;0
2738;2024-08-03 09:36:39;Cancelamento;Pendente;WhatsApp;64;0
2739;2023-10-30 20:01:15;Reclamação;Pendente;E-mail;71;1
2740;2024-01-04 06:38:57;Cancelamento;Resolvido;WhatsApp;7;2
2741;2024-07-18 20:58:44;Suporte Técnico;Sem Solução;E-mail;106;2
2742;2023-02-09 23:35:39;Informação;Resolvido;WhatsApp;89;0
2743;2023-12-11 03:37:12;Informação;Encaminhado;Telefone;108;3
2744;2023-09-06 21:43:04;Reclamação;Encaminhado;Chat Online;28;0
2745;2024-04-16 09:55:21;Reclamação;Encaminhado;E-mail;;3
2746;2024-01-29 13:02:47;Suporte Técnico;Resolvido;Telefone;74;1
2747;2023-04-28 10:21:00;Informação;Encaminhado;Chat Online;116;0
2748;2023-06-10 02:16:22;Suporte Técnico;Encaminhado;Telefone;100;0
2749;2023-03-22 08:04:46;Cancelamento;Resolvido;E-mail;19;5
2750;2024-10-22 19:55:19;Reclamação;Resolvido;E-mail;107;4
2751;2023-03-01 14:39:00;Vendas;Encaminhado;E-mail;24;0
2752;2023-11-28 01:46:33;Reclamação;Sem Solução;Chat Online;50;0
2753;2023-03-12 18:30:52;Informação;Resolvido;WhatsApp;18;4
2754;2024-03-01 07:00:04;Vendas;Sem Solução;E-mail;7;3
2755;2024-07-22 22:50:32;Suporte Técnico;Resolvido;Chat Online;;5
2756;2023-11-22 19:43:57;Vendas;Sem Solução;Telefone;112;0
2757;2023-04-09 23:30:38;Suporte Técnico;Pendente;Telefone;110;4
2758;2024-04-26 11:01:39;Cancelamento;Pendente;Chat Online;55;0
2759;2023-03-16 07:15:09;Cancelamento;Pendente;Telefone;11;5
2760;2024-11-19 07:47:37;Informação;Sem Solução;Telefone;;0
2761;2024-09-28 13:42:45;Reclamação;Resolvido;Telefone;;5
2762;2024-04-02 22:08:53;Suporte Técnico;Resolvido;Telefone;94;5
2763;2023-07-19 12:10:28;Vendas;Encaminhado;Telefone;;3
2764;2024-08-31 22:56:09;Suporte Técnico;Resolvido;Chat Online;;4
2765;2023-09-15 17:16:26;Vendas;Encaminhado;Chat Online;72;2
2766;2024-08-25 21:01:57;Reclamação;Sem Solução;Chat Online;60;5
2767;2024-10-18 05:02:14;Informação;Encaminhado;WhatsApp;14;3
2768;2024-02-09 06:35:56;Suporte Técnico;Pendente;Telefone;86;0
2769;2024-02-24 20:50:10;Informação;Pendente;E-mail;78;0
2770;2023-08-19 18:07:18;Reclamação;Encaminhado;Telefone;4;2
2771;2023-12-02 10:48:09;Informação;Encaminhado;WhatsApp;98;4
2772;2023-04-12 22:52:31;Suporte Técnico;Encaminhado;Chat Online;100;4
2773;2024-07-30 12:02:18;Informação;Encaminhado;E-mail;74;3
2774;2024-10-22 08:31:14;Informação;Encaminhado;WhatsApp;94;2
2775;2023-07-11 12:37:15;Informação;Pendente;Chat Online;81;4
2776;2024-03-12 18:17:54;Cancelamento;Pendente;Chat Online;4;4
2777;2023-07-09 21:26:37;Informação;Pendente;Chat Online;99;3
2778;2023-02-12 04:24:51;Cancelamento;Resolvido;Chat Online;91;1
2779;2024-04-05 21:22:09;Cancelamento;Encaminhado;E-mail;70;3
2780;2024-01-18 23:18:16;Cancelamento;Resolvido;Chat Online;33;0
2781;2024-10-30 01:07:55;Informação;Pendente;WhatsApp;76;4
2782;2024-08-26 02:39:31;Informação;Encaminhado;WhatsApp;72;0
2783;2023-06-14 20:01:28;Suporte Técnico;Encaminhado;E-mail;2;3
2784;2023-04-07 11:48:30;Suporte Técnico;Sem Solução;WhatsApp;;5
2785;2023-12-13 03:13:25;Informação;Sem Solução;E-mail;;4
2786;2024-03-21 16:56:34;Reclamação;Resolvido;Chat Online;58;2
2787;2023-05-23 01:32:38;Suporte Técnico;Resolvido;E-mail;118;0
2788;2023-07-12 02:26:30;Informação;Sem Solução;Telefone;84;3
2789;2024-10-03 13:43:45;Vendas;Encaminhado;Chat Online;106;3
2790;2024-04-15 04:13:20;Informação;Pendente;E-mail;31;2
2791;2023-05-26 01:49:16;Suporte Técnico;Resolvido;WhatsApp;68;3
2792;2023-03-04 19:55:41;Informação;Sem Solução;WhatsApp;42;4
2793;2024-10-08 04:58:55;Cancelamento;Sem Solução;WhatsApp;110;0
2794;2023-06-15 00:54:43;Reclamação;Pendente;Telefone;13;0
2795;2024-10-07 08:01:41;Vendas;Encaminhado;E-mail;79;4
2796;2024-05-10 22:17:29;Vendas;Pendente;E-mail;79;0
2797;2024-08-04 22:36:57;Vendas;Resolvido;WhatsApp;114;3
2798;2024-01-08 08:38:52;Vendas;Resolvido;Telefone;111;0
2799;2024-02-17 19:06:35;Informação;Encaminhado;WhatsApp;;2
2800;2023-02-22 02:16:07;Reclamação;Encaminhado;Chat Online;;3
2801;2024-08-25 23:21:07;Vendas;Sem Solução;E-mail;62;0
2802;2023-04-25 03:21:37;Vendas;Resolvido;Chat Online;81;0
2803;2024-08-22 07:14:19;Vendas;Pendente;Chat Online;56;0
2804;2023-10-04 11:33:23;Informação;Encaminhado;Telefone;;1
2805;2024-04-15 15:40:53;Informação;Resolvido;Telefone;;2
2806;2024-09-12 12:57:16;Informação;Resolvido;WhatsApp;70;1
2807;2024-08-13 10:57:24;Cancelamento;Resolvido;E-mail;66;3
2808;2024-08-12 06:23:16;Reclamação;Encaminhado;WhatsApp;115;4
2809;2023-06-24 18:40:14;Vendas;Pendente;E-mail;67;1
2810;2024-01-29 02:17:57;Cancelamento;Resolvido;E-mail;119;4
2811;2024-09-13 16:56:24;Suporte Técnico;Pendente;E-mail;;4
2812;2024-02-22 03:05:37;Cancelamento;Sem Solução;E-mail;6;5
2813;2024-08-31 19:38:37;Reclamação;Resolvido;E-mail;83;1
2814;2023-03-16 14:00:37;Vendas;Resolvido;WhatsApp;46;0
2815;2023-03-09 13:17:07;Cancelamento;Sem Solução;WhatsApp;;4
2816;2024-02-14 14:33:26;Vendas;Encaminhado;E-mail;73;3
2817;2023-03-16 09:37:23;Informação;Pendente;E-mail;;0
2818;2024-03-06 22:06:50;Vendas;Encaminhado;WhatsApp;58;1
2819;2023-01-15 13:12:20;Vendas;Sem Solução;WhatsApp;120;0
2820;2024-02-21 13:39:14;Reclamação;Encaminhado;E-mail;38;5
2821;2024-01-27 19:40:59;Vendas;Encaminhado;Chat Online;64;4
2822;2024-08-03 18:26:13;Suporte Técnico;Pendente;WhatsApp;109;3
2823;2024-02-18 08:17:25;Suporte Técnico;Resolvido;E-mail;26;4
2824;2024-07-27 03:02:48;Informação;Pendente;Chat Online;;2
2825;2024-08-12 17:02:57;Reclamação;Encaminhado;WhatsApp;14;1
2826;2024-03-21 23:40:20;Vendas;Sem Solução;Telefone;26;0
2827;2024-02-03 13:02:19;Reclamação;Pendente;Telefone;97;5
2828;2024-02-28 23:05:03;Reclamação;Pendente;Telefone;;5
2829;2024-04-26 09:53:42;Informação;Sem Solução;E-mail;13;3
2830;2023-12-21 22:46:33;Cancelamento;Resolvido;E-mail;;4
2831;2023-07-29 17:43:30;Reclamação;Encaminhado;Telefone;73;4
2832;2023-04-01 04:43:14;Suporte Técnico;Sem Solução;Telefone;117;2
2833;2024-02-03 11:40:30;Reclamação;Sem Solução;WhatsApp;64;5
2834;2023-09-08 21:46:55;Reclamação;Sem Solução;WhatsApp;49;1
2835;2024-09-03 22:32:41;Reclamação;Encaminhado;E-mail;24;0
2836;2023-06-21 07:25:14;Informação;Encaminhado;E-mail;34;1
2837;2023-10-02 21:15:27;Vendas;Pendente;Telefone;9;3
2838;2024-10-27 18:49:32;Reclamação;Encaminhado;Telefone;92;0
2839;2023-04-01 16:38:03;Vendas;Encaminhado;Telefone;38;2
2840;2024-03-31 21:40:12;Cancelamento;Encaminhado;WhatsApp;50;5
2841;2024-06-01 07:40:09;Reclamação;Resolvido;WhatsApp;110;5
2842;2023-04-04 19:00:08;Cancelamento;Encaminhado;Telefone;26;2
2843;2024-06-13 06:48:15;Vendas;Sem Solução;Telefone;;2
2844;2024-11-22 17:55:50;Cancelamento;Encaminhado;E-mail;4;0
2845;2024-06-12 16:56:17;Reclamação;Encaminhado;Telefone;6;5
2846;2023-11-11 10:03:54;Cancelamento;Resolvido;Telefone;15;1
2847;2024-08-05 02:23:14;Reclamação;Sem Solução;Chat Online;;0
2848;2023-05-20 00:22:39;Reclamação;Encaminhado;E-mail;10;1
2849;2024-01-01 18:44:35;Suporte Técnico;Pendente;WhatsApp;17;5
2850;2024-01-18 09:51:05;Informação;Resolvido;Telefone;24;0
2851;2024-04-25 10:08:43;Vendas;Resolvido;Chat Online;21;1
2852;2023-04-21 17:37:26;Reclamação;Resolvido;Chat Online;64;1
2853;2024-09-22 23:01:02;Suporte Técnico;Sem Solução;Chat Online;33;0
2854;2023-07-05 10:47:29;Informação;Resolvido;WhatsApp;1;2
2855;2024-04-04 04:20:02;Cancelamento;Pendente;WhatsApp;35;4
2856;2023-04-21 14:20:47;Vendas;Pendente;WhatsApp;22;5
2857;2023-06-20 16:14:06;Reclamação;Sem Solução;E-mail;;1
2858;2023-10-26 11:48:25;Suporte Técnico;Pendente;E-mail;;2
2859;2024-10-04 02:42:39;Cancelamento;Resolvido;WhatsApp;112;1
2860;2024-03-06 13:37:07;Suporte Técnico;Pendente;WhatsApp;59;1
2861;2024-06-15 15:49:14;Reclamação;Sem Solução;WhatsApp;87;3
2862;2023-06-10 15:32:53;Suporte Técnico;Sem Solução;WhatsApp;;1
2863;2024-02-09 07:52:27;Cancelamento;Sem Solução;Telefone;41;4
2864;2023-12-12 09:21:33;Suporte Técnico;Pendente;WhatsApp;55;4
2865;2024-03-10 01:28:36;Cancelamento;Encaminhado;Chat Online;21;3
2866;2024-06-18 17:00:51;Cancelamento;Encaminhado;E-mail;56;5
2867;2023-04-21 04:21:50;Vendas;Sem Solução;WhatsApp;1;5
2868;2024-01-27 01:00:19;Cancelamento;Sem Solução;E-mail;10;0
2869;2023-09-14 22:00:33;Cancelamento;Encaminhado;Chat Online;23;5
2870;2024-11-23 00:14:55;Reclamação;Resolvido;E-mail;57;4
2871;2024-04-16 11:28:31;Suporte Técnico;Resolvido;Telefone;93;4
2872;2023-03-02 19:11:06;Informação;Sem Solução;E-mail;81;0
2873;2023-04-10 07:26:24;Reclamação;Pendente;Telefone;13;5
2874;2023-04-06 12:36:46;Informação;Sem Solução;Telefone;;1
2875;2024-02-16 19:02:07;Cancelamento;Resolvido;E-mail;30;0
2876;2024-08-26 15:55:24;Cancelamento;Encaminhado;E-mail;81;4
2877;2023-09-16 20:38:28;Informação;Encaminhado;E-mail;92;0
2878;2024-02-13 16:03:53;Informação;Sem Solução;E-mail;63;0
2879;2024-03-03 08:33:12;Vendas;Sem Solução;Chat Online;88;3
2880;2024-03-26 06:06:39;Vendas;Sem Solução;E-mail;37;1
2881;2023-12-24 11:15:07;Informação;Pendente;Telefone;43;2
2882;2023-11-14 23:34:38;Suporte Técnico;Resolvido;Chat Online;98;4
2883;2024-09-26 02:23:34;Cancelamento;Pendente;Telefone;93;3
2884;2023-04-14 10:13:05;Cancelamento;Pendente;Chat Online;96;3
2885;2023-03-17 09:07:09;Reclamação;Pendente;Chat Online;45;3
2886;2024-06-04 17:31:27;Informação;Pendente;Telefone;1;5
2887;2024-02-25 03:13:01;Suporte Técnico;Encaminhado;Telefone;2;1
2888;2024-10-30 23:21:48;Suporte Técnico;Pendente;Telefone;3;3
2889;2023-01-26 00:00:35;Vendas;Sem Solução;Telefone;21;1
2890;2023-12-22 09:39:22;Informação;Encaminhado;WhatsApp;;1
2891;2023-06-07 04:13:06;Suporte Técnico;Encaminhado;Telefone;47;3
2892;2023-08-05 02:35:41;Informação;Sem Solução;Telefone;12;5
2893;2024-09-05 06:18:12;Informação;Resolvido;E-mail;15;0
2894;2024-03-21 05:23:11;Suporte Técnico;Pendente;Chat Online;83;5
2895;2023-03-21 23:39:05;Cancelamento;Encaminhado;Telefone;59;0
2896;2024-11-12 11:54:49;Vendas;Encaminhado;WhatsApp;109;5
2897;2023-11-25 08:27:32;Vendas;Sem Solução;E-mail;13;3
2898;2023-03-17 02:12:05;Vendas;Encaminhado;Chat Online;6;2
2899;2024-11-18 17:44:40;Cancelamento;Resolvido;Chat Online;28;3
2900;2023-05-04 12:16:26;Reclamação;Encaminhado;WhatsApp;104;3
2901;2024-11-07 04:16:15;Suporte Técnico;Pendente;Telefone;79;1
2902;2023-08-04 16:54:24;Informação;Sem Solução;E-mail;90;0
2903;2024-02-09 12:40:50;Vendas;Resolvido;WhatsApp;74;0
2904;2024-04-20 08:25:20;Informação;Encaminhado;WhatsApp;;4
2905;2024-06-07 03:06:28;Suporte Técnico;Sem Solução;Chat Online;;0
2906;2023-03-12 09:36:37;Reclamação;Resolvido;E-mail;2;0
2907;2024-05-05 00:16:57;Reclamação;Encaminhado;WhatsApp;;5
2908;2023-12-14 14:53:40;Informação;Pendente;E-mail;36;3
2909;2024-11-08 11:02:47;Suporte Técnico;Resolvido;WhatsApp;99;2
2910;2023-06-10 12:16:26;Suporte Técnico;Sem Solução;E-mail;52;2
2911;2024-01-19 14:51:50;Informação;Sem Solução;E-mail;51;4
2912;2024-01-31 23:20:33;Cancelamento;Encaminhado;WhatsApp;;5
2913;2023-01-01 17:11:45;Cancelamento;Pendente;WhatsApp;120;2
2914;2023-07-26 00:15:58;Vendas;Encaminhado;WhatsApp;106;3
2915;2023-07-18 04:07:46;Cancelamento;Pendente;Chat Online;18;4
2916;2023-10-25 07:33:00;Vendas;Pendente;E-mail;37;3
2917;2023-10-17 04:07:39;Suporte Técnico;Pendente;WhatsApp;114;0
2918;2023-04-14 10:06:07;Vendas;Sem Solução;Chat Online;35;4
2919;2024-08-29 15:22:54;Informação;Pendente;WhatsApp;90;3
2920;2023-11-12 11:46:17;Cancelamento;Pendente;WhatsApp;43;5
2921;2024-11-14 12:50:10;Reclamação;Resolvido;E-mail;58;5
2922;2023-08-05 21:29:16;Reclamação;Pendente;Telefone;5;4
2923;2024-01-12 11:49:04;Suporte Técnico;Resolvido;Chat Online;14;3
2924;2024-08-06 15:50:08;Vendas;Resolvido;Chat Online;51;5
2925;2023-11-27 13:59:06;Suporte Técnico;Sem Solução;E-mail;6;3
2926;2023-02-05 00:35:50;Vendas;Pendente;Chat Online;116;1
2927;2023-04-01 14:28:55;Vendas;Encaminhado;E-mail;57;1
2928;2024-02-10 13:18:08;Vendas;Resolvido;Chat Online;113;2
2929;2024-08-25 15:06:42;Informação;Encaminhado;Telefone;;4
2930;2024-03-11 18:17:11;Cancelamento;Pendente;E-mail;;4
2931;2023-03-22 03:53:15;Informação;Encaminhado;Chat Online;84;0
2932;2024-08-22 18:33:11;Reclamação;Resolvido;E-mail;21;3
2933;2023-12-22 13:08:36;Vendas;Encaminhado;WhatsApp;51;1
2934;2024-05-11 01:11:03;Informação;Encaminhado;Chat Online;77;3
2935;2024-10-24 13:05:26;Vendas;Sem Solução;E-mail;22;0
2936;2023-03-25 14:46:54;Informação;Resolvido;E-mail;84;0
2937;2024-01-13 19:49:13;Cancelamento;Pendente;Chat Online;36;1
2938;2024-04-09 01:02:05;Vendas;Encaminhado;E-mail;33;2
2939;2024-10-30 15:16:30;Reclamação;Sem Solução;WhatsApp;10;0
2940;2023-08-09 21:59:07;Suporte Técnico;Pendente;WhatsApp;22;1
2941;2024-08-03 18:54:39;Vendas;Pendente;Chat Online;;3
2942;2023-11-08 03:06:07;Reclamação;Sem Solução;Chat Online;43;1
2943;2023-07-11 21:09:22;Vendas;Pendente;Telefone;24;0
2944;2023-08-13 14:38:44;Reclamação;Resolvido;Chat Online;;3
2945;2024-04-27 19:43:50;Informação;Encaminhado;E-mail;53;3
2946;2024-02-16 20:38:14;Informação;Resolvido;E-mail;94;2
2947;2024-01-05 14:35:13;Cancelamento;Resolvido;WhatsApp;10;0
2948;2023-11-16 16:43:13;Suporte Técnico;Resolvido;E-mail;15;0
2949;2024-01-18 14:48:35;Cancelamento;Sem Solução;E-mail;69;1
2950;2023-08-06 22:46:28;Vendas;Encaminhado;Telefone;62;1
2951;2023-05-11 13:52:54;Vendas;Resolvido;Telefone;35;2
2952;2024-08-09 11:47:25;Vendas;Encaminhado;Chat Online;72;1
2953;2024-08-02 04:17:44;Vendas;Resolvido;Telefone;57;4
2954;2023-09-26 00:29:02;Cancelamento;Sem Solução;Telefone;76;3
2955;2023-05-08 07:02:05;Informação;Sem Solução;WhatsApp;4;4
